year_month,area_name_en,property_type_en,avg_meter_price,avg_actual_worth,avg_area,transactions_count,hotels,rooms,POIs,occupancy_rate,tourism_intensity,occupancy_rate_adjusted,tourism_activity
2015-01,wadi al safa 2,Villa,6794.03,4021211.8181818174,597.1118181818182,11,45,3444,168,0.691,0.8241436456697353,0.6423933036631148,41.10102859352407
2015-01,wadi al safa 3,Building,5931.61,6000000.0,1011.53,1,134,9899,174,0.708,0.9076871709113816,0.6818570068021033,82.15352012275358
2015-01,wadi al safa 3,Land,3614.36,4200000.0,1162.03,1,134,9899,174,0.708,0.9076871709113816,0.6818570068021033,82.15352012275358
2015-01,wadi al safa 3,Unit,9622.245384615384,980982.6923076924,113.43076923076924,13,134,9899,174,0.708,0.9076871709113816,0.6818570068021033,82.15352012275358
2015-01,wadi al safa 3,Villa,6547.212,12316854.6,1648.5600000000002,5,134,9899,174,0.708,0.9076871709113816,0.6818570068021033,82.15352012275358
2015-01,wadi al safa 5,Land,4493.38375,6329119.625,1647.56875,8,135,9698,81,0.696,0.864206539583358,0.6581951006200069,70.55854177378393
2015-01,wadi al safa 5,Unit,7821.99076923077,736864.3461538461,95.95846153846152,26,135,9698,81,0.696,0.864206539583358,0.6581951006200069,70.55854177378393
2015-01,wadi al safa 5,Villa,5178.307692307692,3781308.153846154,737.6023076923077,13,135,9698,81,0.696,0.864206539583358,0.6581951006200069,70.55854177378393
2015-01,wadi al safa 6,Villa,6919.114864864865,3512831.175675676,576.0741891891892,74,113,6375,75,0.633,0.8214456747616735,0.5877900448496557,51.1901970571384
2015-01,wadi al safa 7,Unit,10843.265,1837500.0,169.46,2,87,7089,90,0.687,0.8662162890084696,0.6502362362195275,56.82483336744918
2015-01,wadi al safa 7,Villa,8623.7105,3905922.1,476.5165,20,87,7089,90,0.687,0.8662162890084696,0.6502362362195275,56.82483336744918
2015-01,warsan fourth,Building,2912.74,7473678.0,2565.86,1,73,5355,94,0.595,0.8447606439614501,0.5580530332628251,37.85702265196756
2015-01,warsan fourth,Unit,8195.834444444445,545150.1666666666,67.89555555555556,18,73,5355,94,0.595,0.8447606439614501,0.5580530332628251,37.85702265196756
2015-02,abu hail,Building,7135.09,1575000.0,220.74,1,48,3795,138,0.649,0.8831783369969807,0.6186730962844161,32.72465545939795
2015-02,abu hail,Villa,7624.09,2374918.6666666665,325.16333333333336,3,48,3795,138,0.649,0.8831783369969807,0.6186730962844161,32.72465545939795
2015-02,al bada,Villa,2152.78,4000000.0,1858.06,1,89,4638,90,0.591,0.8570762912268717,0.5572128352460325,43.9775937343029
2015-02,al baraha,Building,46049.0,20000000.0,434.32,1,136,11534,156,0.679,0.8934079801014247,0.650049607395547,75.74143332594063
2015-02,al barsha first,Building,27952.174,44760000.0,1547.002,5,132,6784,125,0.641,0.8624670391589854,0.6057365488403639,54.490360181874266
2015-02,al barsha first,Land,33183.16,41615000.0,1254.1,1,132,6784,125,0.641,0.8624670391589854,0.6057365488403639,54.490360181874266
2015-02,al barsha first,Villa,3139.48,14000000.0,4459.34,1,132,6784,125,0.641,0.8624670391589854,0.6057365488403639,54.490360181874266
2015-02,al barsha second,Building,2454.5466666666666,3420533.333333333,1393.55,3,108,6752,105,0.662,0.8848390442862637,0.6315053789270026,58.45885257341487
2015-02,al barsha second,Villa,3857.04,5375000.0,1393.59,2,108,6752,105,0.662,0.8848390442862637,0.6315053789270026,58.45885257341487
2015-02,al barsha south fifth,Land,2677.0983333333334,1457166.6666666667,544.485,6,100,7127,171,0.759,0.865940557822488,0.7182995533549074,65.3523704992384
2015-02,al barsha south fifth,Unit,11893.43046511628,1061584.5813953488,89.90906976744186,43,100,7127,171,0.759,0.865940557822488,0.7182995533549074,65.3523704992384
2015-02,al barsha south fifth,Villa,4620.901891891892,2121668.4864864866,549.1564864864865,37,100,7127,171,0.759,0.865940557822488,0.7182995533549074,65.3523704992384
2015-02,al barsha south fourth,Building,4971.9400000000005,14607225.75,3470.1025,4,124,10366,100,0.57,0.8853710843328433,0.5438646072278882,66.61715451536062
2015-02,al barsha south fourth,Land,7981.629999999999,14145368.285714284,1723.93,7,124,10366,100,0.57,0.8853710843328433,0.5438646072278882,66.61715451536062
2015-02,al barsha south fourth,Unit,9193.374675324674,789892.9480519481,92.0018831168831,154,124,10366,100,0.57,0.8853710843328433,0.5438646072278882,66.61715451536062
2015-02,al barsha south fourth,Villa,9057.11,1858028.4117647056,242.9267647058824,34,124,10366,100,0.57,0.8853710843328433,0.5438646072278882,66.61715451536062
2015-02,al barsha third,Building,12916.65,20876400.0,1616.24,1,67,4682,99,0.659,0.8477674617231351,0.6188715029102184,36.29525391545227
2015-02,al barsha third,Land,12647.67,11892775.0,940.08,4,67,4682,99,0.659,0.8477674617231351,0.6188715029102184,36.29525391545227
2015-02,al barsha third,Villa,6458.33,9000000.0,1393.55,1,67,4682,99,0.659,0.8477674617231351,0.6188715029102184,36.29525391545227
2015-02,al barshaa south first,Building,672.74,750000.0,1114.84,1,126,7361,120,0.676,0.8715916267917875,0.6412783758844994,73.25040172337711
2015-02,al barshaa south first,Villa,1156.847,994935.5454545454,870.2159090909091,110,126,7361,120,0.676,0.8715916267917875,0.6412783758844994,73.25040172337711
2015-02,al barshaa south second,Building,813.2266666666668,4820040.0,4238.39,3,97,7457,176,0.638,0.8906031842375275,0.610081932617417,63.65560593302976
2015-02,al barshaa south second,Land,7375.74,52000000.0,7050.14,1,97,7457,176,0.638,0.8906031842375275,0.610081932617417,63.65560593302976
2015-02,al barshaa south second,Unit,17222.645,22385500.0,1299.815,2,97,7457,176,0.638,0.8906031842375275,0.610081932617417,63.65560593302976
2015-02,al barshaa south second,Villa,9717.534,3275000.0,378.9991428571428,35,97,7457,176,0.638,0.8906031842375275,0.610081932617417,63.65560593302976
2015-02,al barshaa south third,Land,4417.913333333333,11257266.666666666,2954.2166666666667,3,131,10181,135,0.682,0.8971169121819205,0.653933493643228,64.86907513361241
2015-02,al barshaa south third,Unit,12117.8075,622657.7058823529,51.596544117647056,136,131,10181,135,0.682,0.8971169121819205,0.653933493643228,64.86907513361241
2015-02,al eyas,Building,1184.03,32424040.0,27384.46,1,119,5523,86,0.606,0.952157773311387,0.5944030442506801,48.04384774858456
2015-02,al goze first,Building,26909.79,50000000.0,1858.06,1,42,2698,177,0.639,0.8287981076236282,0.5952407963085994,29.0700508029817
2015-02,al goze first,Villa,4373.54,2762306.5,692.125,2,42,2698,177,0.639,0.8287981076236282,0.5952407963085994,29.0700508029817
2015-02,al goze fourth,Unit,8086.048409090909,746830.0454545454,94.35886363636364,88,128,10377,148,0.571,0.9030582732875214,0.5488585096188698,57.01822463451647
2015-02,al goze industrial first,Building,26392.52,50150000.0,3019.3500000000004,2,43,2246,166,0.647,0.9520019503387422,0.6345781047476665,30.657311514486896
2015-02,al goze second,Villa,1184.5425,1121500.0,985.0975,4,124,6013,63,0.675,0.846890266636602,0.6336603719918826,53.80936141785223
2015-02,al hamriya,Building,37896.01,25000000.0,659.7,1,97,6546,169,0.721,0.8971728349863833,0.6913446456100729,70.45109057354611
2015-02,al hebiah fifth,Land,33033.98,4598000.0,139.19,1,108,4770,173,0.626,0.8683931497858912,0.5930456447063872,54.72293789100947
2015-02,al hebiah fifth,Unit,9566.833111111113,915190.2222222222,100.48366666666668,90,108,4770,173,0.626,0.8683931497858912,0.5930456447063872,54.72293789100947
2015-02,al hebiah first,Unit,8019.438620689655,1074662.0689655172,134.90793103448274,29,97,5756,172,0.689,0.8746207535200112,0.654445479670115,61.7581079819504
2015-02,al hebiah first,Villa,5232.846666666667,4405833.333333333,870.1966666666667,3,97,5756,172,0.689,0.8746207535200112,0.654445479670115,61.7581079819504
2015-02,al hebiah fourth,Unit,9692.277671232878,807288.404109589,90.1154109589041,146,73,5389,60,0.634,0.8259393501902853,0.5898582192082563,38.44811583738452
2015-02,al hebiah fourth,Villa,6327.978,4096248.45,679.172,20,73,5389,60,0.634,0.8259393501902853,0.5898582192082563,38.44811583738452
2015-02,al hebiah second,Unit,10999.99375,794985.5,73.48625,8,65,4575,178,0.681,0.8430384769748085,0.638243681127938,51.39023110304871
2015-02,al hebiah second,Villa,3030.005,5610266.0,1863.31,2,65,4575,178,0.681,0.8430384769748085,0.638243681127938,51.39023110304871
2015-02,al hebiah third,Land,7194.185443037975,2985437.974683544,441.4044303797468,79,60,2731,105,0.66,0.8142814152195624,0.6109702936179645,32.21506005588965
2015-02,al hebiah third,Unit,16194.18924242424,942232.106060606,58.16560606060606,66,60,2731,105,0.66,0.8142814152195624,0.6109702936179645,32.21506005588965
2015-02,al hebiah third,Villa,10030.91695652174,3704145.826086957,362.5869565217391,23,60,2731,105,0.66,0.8142814152195624,0.6109702936179645,32.21506005588965
2015-02,al jadaf,Building,12367.06,23361369.0,1889.0,1,81,6644,78,0.586,0.8802043891288407,0.5579199088118002,36.63544283431228
2015-02,al jadaf,Land,12852.855,13655000.0,1062.25,2,81,6644,78,0.586,0.8802043891288407,0.5579199088118002,36.63544283431228
2015-02,al jadaf,Unit,20346.907647058822,3045600.0,137.15411764705885,17,81,6644,78,0.586,0.8802043891288407,0.5579199088118002,36.63544283431228
2015-02,al jafliya,Villa,7405.415,1824904.0,248.15,2,54,4650,152,0.587,0.9027757608398346,0.5641717486451931,37.26239289823394
2015-02,al karama,Building,11303.73,30000000.0,2749.925,2,49,1975,67,0.697,0.794846378577875,0.6398031703475116,25.71722410395061
2015-02,al khairan first,Unit,15981.909999999998,2110776.1578947366,128.92059210526315,152,53,2205,151,0.67,0.8112870202876002,0.6194249214370768,36.47407682256364
2015-02,al khawaneej first,Building,661.8233333333333,829166.6666666666,1223.55,6,100,5683,163,0.564,0.8521571496978773,0.530646652971841,54.016490733117394
2015-02,al khawaneej first,Land,2338.2466666666664,4587600.0,1792.5766666666666,3,100,5683,163,0.564,0.8521571496978773,0.530646652971841,54.016490733117394
2015-02,al khawaneej first,Villa,403.65,750000.0,1858.06,1,100,5683,163,0.564,0.8521571496978773,0.530646652971841,54.016490733117394
2015-02,al khawaneej second,Building,875.2520000000001,1040000.0,1221.922,5,135,8235,91,0.722,0.8776897287132593,0.6866767936523892,70.26101934649755
2015-02,al khawaneej second,Land,437.56,500000.0,1142.7,1,135,8235,91,0.722,0.8776897287132593,0.6866767936523892,70.26101934649755
2015-02,al khawaneej second,Villa,952.0775,1073902.5,1134.3175,4,135,8235,91,0.722,0.8776897287132593,0.6866767936523892,70.26101934649755
2015-02,al kheeran,Unit,14672.855,3006000.0,203.835,2,134,8078,108,0.625,0.8859602973182593,0.5964900743295648,60.09676460566481
2015-02,al kheeran,Villa,21730.53,8127000.0,373.99,1,134,8078,108,0.625,0.8859602973182593,0.5964900743295648,60.09676460566481
2015-02,al mamzer,Building,35398.855,65850000.0,1859.825,2,54,4583,111,0.692,0.8953345215198778,0.6630285955567021,37.975622237941074
2015-02,al manara,Villa,9938.65,13850000.0,1393.55,2,140,7858,97,0.652,0.8878529388752143,0.6227520464586559,63.42237944992058
2015-02,al mararr,Building,28619.19,5650000.0,197.42,1,92,7357,92,0.693,0.8982189144885016,0.6647862830962126,60.72323810053886
2015-02,al merkadh,Villa,14747.19,10333800.0,700.73,1,58,3782,113,0.607,0.8435516149144165,0.5690143321012203,33.46577010375262
2015-02,al mezhar first,Building,538.19,750000.0,1393.55,1,103,5350,145,0.635,0.8825979191974284,0.6051798714761468,53.20935878997053
2015-02,al mezhar first,Villa,1511.6550000000002,4072000.0,2345.8025,4,103,5350,145,0.635,0.8825979191974284,0.6051798714761468,53.20935878997053
2015-02,al mezhar second,Building,403.65,750000.0,1858.06,1,102,6835,95,0.661,0.888273157420444,0.6314594228219654,59.123654327738585
2015-02,al mezhar second,Villa,2601.28,4875000.0,1974.19,2,102,6835,95,0.661,0.888273157420444,0.6314594228219654,59.123654327738585
2015-02,al murqabat,Building,33596.195,30011559.25,862.7675,4,78,5360,129,0.712,0.8741061998024168,0.6761454457037283,59.03918296440056
2015-02,al murqabat,Land,8611.13,2119200.0,246.1,1,78,5360,129,0.712,0.8741061998024168,0.6761454457037283,59.03918296440056
2015-02,al muteena,Building,21629.59,8500000.0,398.79,2,124,10370,102,0.605,0.8773065685170386,0.5753081895811233,63.82538704595434
2015-02,al muteena,Villa,9889.36,3200000.0,323.58,1,124,10370,102,0.605,0.8773065685170386,0.5753081895811233,63.82538704595434
2015-02,al nahda first,Building,24972.23,58000000.0,2322.58,1,46,2181,150,0.511,0.8934544935372737,0.4892220984790187,15.371880843765714
2015-02,al nahda second,Building,13873.378,29622690.0,2055.792,5,97,5771,165,0.654,0.8669687847458205,0.6191990340895066,57.12242525508688
2015-02,al qusais first,Building,14927.74,19500000.0,1323.405,2,100,6219,79,0.605,0.8808237237899982,0.5761593411571796,53.19429622607758
2015-02,al qusais industrial fifth,Land,8641.26,14341200.0,1659.62,1,41,2492,85,0.643,0.9383038674557536,0.6271317547096198,25.35679328667336
2015-02,al qusais second,Building,2773.32,2400000.0,865.39,1,69,5802,169,0.589,0.8821899740530463,0.5612439578868977,41.68983307480493
2015-02,al raffa,Building,22872.743333333336,24166666.666666668,861.0866666666667,3,100,5569,129,0.67,0.8900236799366769,0.6405263462230295,54.514981969864586
2015-02,al rashidiya,Villa,7168.212500000001,7600000.0,705.4825,4,64,5023,178,0.629,0.8659885627693562,0.59528272239277,47.47862392816965
2015-02,al ruwayyah,Land,2801.61,5536930.0,1976.745,4,131,10522,112,0.67,0.9751457696476568,0.663339066265572,68.29715792237114
2015-02,al saffa second,Building,1342.8,2495000.0,1858.06,1,114,5563,118,0.635,0.8792850191623796,0.6043383948672444,52.23001257136629
2015-02,al safouh first,Unit,13037.713,1344037.25,101.236,20,126,7427,84,0.67,0.8815461409799475,0.6382543657826261,56.48137448950159
2015-02,al satwa,Building,49305.905,9950000.0,214.3525,4,123,7266,110,0.73,0.8824907932376465,0.6956873116253928,68.33809315569872
2015-02,al satwa,Villa,218.19,300000.0,1374.96,1,123,7266,110,0.73,0.8824907932376465,0.6956873116253928,68.33809315569872
2015-02,al suq al kabeer,Building,40454.935000000005,8750000.0,340.305,2,70,5167,176,0.658,0.8660792680848,0.6227520633599194,50.84821217418229
2015-02,al suq al kabeer,Land,17632.395,7500000.0,483.42,2,70,5167,176,0.658,0.8660792680848,0.6227520633599194,50.84821217418229
2015-02,al thanayah fourth,Land,10759.6475,27105500.0,3100.8225,4,100,6157,65,0.693,0.8535787673245477,0.6524120343023646,55.30749899083529
2015-02,al thanayah fourth,Villa,8230.543050847456,4318992.322033898,506.4888983050848,118,100,6157,65,0.693,0.8535787673245477,0.6524120343023646,55.30749899083529
2015-02,al thanyah fifth,Building,1548.35,9067536.0,5856.27,1,118,5910,106,0.6,0.8532314274222447,0.5647755425813387,39.18284557356432
2015-02,al thanyah fifth,Land,5191.509999999999,4256666.666666667,819.9266666666667,3,118,5910,106,0.6,0.8532314274222447,0.5647755425813387,39.18284557356432
2015-02,al thanyah fifth,Unit,11937.41066964286,1209410.1517857143,106.35299107142858,224,118,5910,106,0.6,0.8532314274222447,0.5647755425813387,39.18284557356432
2015-02,al thanyah fifth,Villa,6049.327272727272,4321108.509090909,714.0601818181818,55,118,5910,106,0.6,0.8532314274222447,0.5647755425813387,39.18284557356432
2015-02,al thanyah first,Building,28770.97,91000000.0,3162.91,1,47,3611,120,0.746,0.8163613426031284,0.6912022246327736,42.06184958994432
2015-02,al thanyah first,Unit,14824.90346153846,2717039.346153846,250.65192307692308,26,47,3611,120,0.746,0.8163613426031284,0.6912022246327736,42.06184958994432
2015-02,al thanyah third,Unit,14904.132717391303,1679522.3152173914,113.1342391304348,92,113,6891,163,0.671,0.8757018761443667,0.637638383557148,65.91785246829576
2015-02,al thanyah third,Villa,10250.230625,3048653.3125,331.598125,16,113,6891,163,0.671,0.8757018761443667,0.637638383557148,65.91785246829576
2015-02,al twar third,Building,2690.98,4999998.0,1858.06,1,104,9061,153,0.656,0.8805468115545575,0.6246554833519159,61.26564899454506
2015-02,al twar third,Villa,1890.27,3366666.6666666665,1618.6133333333337,3,104,9061,153,0.656,0.8805468115545575,0.6246554833519159,61.26564899454506
2015-02,al waheda,Building,6479.28,1805841.0,278.71,1,120,10289,117,0.69,0.9242342615377152,0.6690886561844094,65.22185403533443
2015-02,al waheda,Villa,4372.83,2600000.0,594.58,1,120,10289,117,0.69,0.9242342615377152,0.6690886561844094,65.22185403533443
2015-02,al warqa first,Building,6673.62,33939785.0,5085.66,1,94,3798,175,0.607,0.8336869873215775,0.566619200521679,46.43921939371589
2015-02,al warqa fourth,Building,1061.5866666666668,14061973.333333334,21069.846666666668,3,82,5032,86,0.706,0.85474586250762,0.6649802315721519,48.80904607763815
2015-02,al warqa fourth,Villa,825.4775,750000.0,929.61,4,82,5032,86,0.706,0.85474586250762,0.6649802315721519,48.80904607763815
2015-02,al warqa second,Building,1465.43,1800833.3333333333,1331.8566666666666,3,103,5854,106,0.648,0.8782435980329386,0.6164407406101378,49.34402118152922
2015-02,al warqa second,Land,2190.4,2394938.0,1093.38,2,103,5854,106,0.648,0.8782435980329386,0.6164407406101378,49.34402118152922
2015-02,al warqa second,Villa,3521.59,4050000.0,1150.05,1,103,5854,106,0.648,0.8782435980329386,0.6164407406101378,49.34402118152922
2015-02,al warqa third,Building,587.022,670000.0,1137.266,5,52,3739,123,0.73,0.8448650449220173,0.6847005931172291,41.37073000507121
2015-02,al warqa third,Land,2637.17,2940735.0,1115.11,1,52,3739,123,0.73,0.8448650449220173,0.6847005931172291,41.37073000507121
2015-02,al warsan first,Building,18067.05,16000000.0,885.59,1,71,5385,100,0.693,0.8636685348483927,0.6552089178599744,49.666115608408006
2015-02,al warsan first,Land,5545.715,15352277.5,2698.06,2,71,5385,100,0.693,0.8636685348483927,0.6552089178599744,49.666115608408006
2015-02,al warsan first,Unit,7276.564388888889,462151.9833333333,65.00905555555555,180,71,5385,100,0.693,0.8636685348483927,0.6552089178599744,49.666115608408006
